"gene_id","ensembl_id_clean","entrez_id","gene_symbol","logFC","logCPM","LR","PValue","FDR","significance","direction"
"ENSG00000226644.5","ENSG00000226644",NA,NA,-1.43764479978355,-1.83316567731284,27.3678214281689,1.6820707158295e-07,4.13701573192861e-07,"Significant","Downregulated"
"ENSG00000279283.1","ENSG00000279283",NA,NA,1.39294950817191,-1.67129657367452,27.3422510379621,1.70446108818369e-07,4.18963571023657e-07,"Significant","Upregulated"
"ENSG00000243627.4","ENSG00000243627","388820","SMIM34",-1.40110625657808,-2.2321882294449,27.3134750718417,1.73001580747351e-07,4.24887624147066e-07,"Significant","Downregulated"
"ENSG00000250337.5","ENSG00000250337","643401","PURPL",3.9594714539649,-1.35148102094467,27.2936065391191,1.74788396390003e-07,4.29094041852326e-07,"Significant","Upregulated"
"ENSG00000142025.15","ENSG00000142025","63946","DMRTC2",6.33935095627071,-1.67867886637983,27.2775778265217,1.76243360255865e-07,4.32413623855828e-07,"Significant","Upregulated"
"ENSG00000128713.13","ENSG00000128713","3237","HOXD11",6.18926529456609,-1.20230701157699,27.2380278477907,1.79885543908159e-07,4.41135401916968e-07,"Significant","Upregulated"
"ENSG00000100078.3","ENSG00000100078","50487","PLA2G3",-1.42464851715376,1.13007853644119,27.221390956669,1.81440097925998e-07,4.44818043745367e-07,"Significant","Downregulated"
"ENSG00000172551.10","ENSG00000172551","118430","MUCL1",3.3010734015303,0.563177198755674,27.2138544344473,1.8214873612376e-07,4.46381970143532e-07,"Significant","Upregulated"
"ENSG00000151640.12","ENSG00000151640","10570","DPYSL4",1.17349319710576,0.795003115483292,27.2000003288199,1.83458643330608e-07,4.49461215355571e-07,"Significant","Upregulated"
"ENSG00000231133.6","ENSG00000231133","768097","HAR1B",2.14356985508073,-1.69915148461445,27.1906542099986,1.84347648654254e-07,4.51551589141565e-07,"Significant","Upregulated"
"ENSG00000086619.13","ENSG00000086619","56605","ERO1B",1.06498352738722,4.54738554766453,27.1839442769302,1.84988560679305e-07,4.52989639083676e-07,"Significant","Upregulated"
"ENSG00000156234.7","ENSG00000156234","10563","CXCL13",1.53351836081619,4.82298583206416,27.165478084699,1.86763947760709e-07,4.57115443680703e-07,"Significant","Upregulated"
"ENSG00000233622.1","ENSG00000233622",NA,NA,1.22848291787015,1.04059028767943,27.1569195151659,1.87592572239507e-07,4.59099045892731e-07,"Significant","Upregulated"
"ENSG00000215475.4","ENSG00000215475","283514","SIAH3",-1.24155482886746,-2.03073835355742,27.1490087685308,1.88361752226563e-07,4.60892129273039e-07,"Significant","Downregulated"
"ENSG00000163623.9","ENSG00000163623","4825","NKX6-1",2.37332666969606,-1.96177543777214,27.1478154728637,1.8847805314157e-07,4.61132011993363e-07,"Significant","Upregulated"
"ENSG00000205307.11","ENSG00000205307","100316904","SAP25",1.09602951629683,2.12675094470204,27.1152562743584,1.91679258925201e-07,4.68510126679806e-07,"Significant","Upregulated"
"ENSG00000105737.9","ENSG00000105737","2901","GRIK5",1.55950994733742,0.963516030212951,27.098525666041,1.93345342271384e-07,4.72490954995177e-07,"Significant","Upregulated"
"ENSG00000168280.16","ENSG00000168280","3800","KIF5C",1.37352050600437,1.6930681941698,27.0916397747618,1.94035268668502e-07,4.73947615227919e-07,"Significant","Upregulated"
"ENSG00000261760.8","ENSG00000261760",NA,NA,1.47424737881231,-1.91911864079231,27.0841107930006,1.94792453204143e-07,4.75705063444376e-07,"Significant","Upregulated"
"ENSG00000105929.15","ENSG00000105929","50617","ATP6V0A4",1.71786786806846,2.83731277212778,27.0577421680276,1.97467752560975e-07,4.81819026325092e-07,"Significant","Upregulated"
"ENSG00000261308.2","ENSG00000261308","401720","FIGNL2",1.18989909901117,1.45638847506174,27.0539216841943,1.97858412432302e-07,4.82725582713614e-07,"Significant","Upregulated"
"ENSG00000267886.1","ENSG00000267886",NA,NA,1.85899838201118,-1.09895131530662,27.050597992149,1.98198903353868e-07,4.8346286453307e-07,"Significant","Upregulated"
"ENSG00000131044.16","ENSG00000131044","164395","TTLL9",-1.02175287030635,0.62576914497543,27.0334778352586,1.99962079104272e-07,4.87622419867083e-07,"Significant","Downregulated"
"ENSG00000280604.1","ENSG00000280604",NA,NA,1.26765144820239,-2.15747052909036,27.0256718089838,2.00771218166735e-07,4.89453749878526e-07,"Significant","Upregulated"
"ENSG00000276980.1","ENSG00000276980",NA,NA,1.54501162795688,0.933595792781614,26.9988955237835,2.03571749055322e-07,4.96041603155551e-07,"Significant","Upregulated"
"ENSG00000112183.14","ENSG00000112183","221662","RBM24",-1.15338191806659,-0.303308403029952,26.9824984770398,2.05306010531676e-07,5.00074422141066e-07,"Significant","Downregulated"
"ENSG00000074706.13","ENSG00000074706","26034","IPCEF1",1.1444092979731,3.63143646288287,26.9792622480803,2.05650041525085e-07,5.0086407817757e-07,"Significant","Upregulated"
"ENSG00000271789.1","ENSG00000271789",NA,NA,1.11350977105764,-1.45360827089056,26.968374378245,2.06811736540033e-07,5.03596251895005e-07,"Significant","Upregulated"
"ENSG00000173212.4","ENSG00000173212","126868","MAB21L3",1.50133875386298,-0.67877192784821,26.9601769298163,2.07690711787269e-07,5.05590318349089e-07,"Significant","Upregulated"
"ENSG00000046774.9","ENSG00000046774","51438","MAGEC2",8.07375847559743,1.67190866224101,26.9474125791311,2.09066835458606e-07,5.08744075606625e-07,"Significant","Upregulated"
"ENSG00000248329.5","ENSG00000248329","100506013","APELA",2.02861519930298,-0.583890123372551,26.9259931224583,2.1139663112031e-07,5.14215177182727e-07,"Significant","Upregulated"
"ENSG00000229664.1","ENSG00000229664",NA,NA,1.11339823720428,-2.14019201407866,26.9255112441201,2.11449343272881e-07,5.14293851102686e-07,"Significant","Upregulated"
"ENSG00000197635.9","ENSG00000197635","1803","DPP4",1.19458895969861,6.80688873151682,26.9215971578803,2.11877989320939e-07,5.15237152303226e-07,"Significant","Upregulated"
"ENSG00000168993.14","ENSG00000168993","10815","CPLX1",1.02499825519841,2.01316853556857,26.9206637860422,2.11980334858523e-07,5.1543639010428e-07,"Significant","Upregulated"
"ENSG00000112818.9","ENSG00000112818","4224","MEP1A",1.73383618826579,-0.745287198698968,26.909757016149,2.13179956326289e-07,5.18153707863156e-07,"Significant","Upregulated"
"ENSG00000246334.2","ENSG00000246334",NA,NA,1.08567427663983,-1.82435253082759,26.8744290988931,2.17112540944513e-07,5.2750496838024e-07,"Significant","Upregulated"
"ENSG00000271736.1","ENSG00000271736","105371455","LINC02772",-1.71507853482409,-1.65220800482696,26.8550652998348,2.1929881877222e-07,5.32513548295805e-07,"Significant","Downregulated"
"ENSG00000108244.16","ENSG00000108244","25984","KRT23",2.37349079171657,2.62145528576512,26.8053323517973,2.25015589101509e-07,5.46185215268603e-07,"Significant","Upregulated"
"ENSG00000078399.17","ENSG00000078399","3205","HOXA9",1.74920797249977,-0.220669581034704,26.7647832988622,2.29787047111066e-07,5.57499101807178e-07,"Significant","Upregulated"
"ENSG00000261586.2","ENSG00000261586",NA,NA,1.19860459298413,0.863583623665911,26.739603988667,2.32800831990971e-07,5.64594007006053e-07,"Significant","Upregulated"
"ENSG00000164099.3","ENSG00000164099","8492","PRSS12",-1.09360647712,3.89410961465085,26.6842003215216,2.3957249442544e-07,5.80570679695549e-07,"Significant","Downregulated"
"ENSG00000158865.12","ENSG00000158865","115584","SLC5A11",1.85728975195733,-1.84103657348573,26.6580842616046,2.42832627157882e-07,5.8818889131901e-07,"Significant","Upregulated"
"ENSG00000144847.12","ENSG00000144847","152404","IGSF11",1.52488612520955,-0.700031161093,26.6460674978127,2.44347611108148e-07,5.916881972638e-07,"Significant","Upregulated"
"ENSG00000255811.1","ENSG00000255811",NA,NA,2.87405111202539,-1.47175717999759,26.6414203138773,2.44936030437019e-07,5.9305617879788e-07,"Significant","Upregulated"
"ENSG00000175267.14","ENSG00000175267","146177","VWA3A",-1.41517757760483,1.56801839470033,26.6280691782413,2.46634444352988e-07,5.96996748678804e-07,"Significant","Downregulated"
"ENSG00000140481.14","ENSG00000140481","80125","CCDC33",-1.205391682385,1.49397466163899,26.6275186209266,2.46704734270393e-07,5.97109646816828e-07,"Significant","Downregulated"
"ENSG00000256660.5","ENSG00000256660","387837","CLEC12B",-1.23952190346703,-2.21099144560778,26.617905222953,2.47935322768915e-07,6.00030572662928e-07,"Significant","Downregulated"
"ENSG00000072041.16","ENSG00000072041","55117","SLC6A15",3.92532816399998,0.343328114726499,26.5879008133161,2.5181582592267e-07,6.09246625979445e-07,"Significant","Upregulated"
"ENSG00000255794.7","ENSG00000255794","196475","RMST",-1.73130742402611,-1.07683512743489,26.5765922215683,2.53294123570991e-07,6.12588441191949e-07,"Significant","Downregulated"
"ENSG00000257512.1","ENSG00000257512",NA,NA,2.06502760104888,-1.21547598179991,26.5717598135834,2.53928482221723e-07,6.14063810709346e-07,"Significant","Upregulated"
"ENSG00000283992.1","ENSG00000283992","432355","SLURP2",2.83243372782543,0.066878551932306,26.5620171980776,2.55212258086081e-07,6.16991028764406e-07,"Significant","Upregulated"
"ENSG00000113303.11","ENSG00000113303","79908","BTNL8",-1.42348535502959,-0.160631716298529,26.5592015746965,2.55584480570711e-07,6.17831742453796e-07,"Significant","Downregulated"
"ENSG00000133937.4","ENSG00000133937","145258","GSC",2.53814435784795,-1.71451508734813,26.5243378111758,2.60238768776039e-07,6.2872152644017e-07,"Significant","Upregulated"
"ENSG00000163209.14","ENSG00000163209","6707","SPRR3",4.87600527829307,1.4517643350083,26.5103515666531,2.62129713721232e-07,6.33168768941682e-07,"Significant","Upregulated"
"ENSG00000085741.12","ENSG00000085741","7481","WNT11",-1.02254283603148,1.3217633410679,26.4708135375114,2.67550097691726e-07,6.4607616838355e-07,"Significant","Downregulated"
"ENSG00000141744.3","ENSG00000141744","5409","PNMT",-1.2587317508512,-0.434478431385321,26.442886230207,2.71446303745392e-07,6.55171372074124e-07,"Significant","Downregulated"
"ENSG00000238129.5","ENSG00000238129",NA,NA,3.81515063670934,-2.31270494468105,26.4335957153189,2.72755012205636e-07,6.58204272501204e-07,"Significant","Upregulated"
"ENSG00000204529.4","ENSG00000204529",NA,NA,3.85839527797477,-0.983882241296873,26.4102932403601,2.76065408879937e-07,6.65683841926228e-07,"Significant","Upregulated"
"ENSG00000124780.13","ENSG00000124780","89822","KCNK17",-1.07804313544074,1.17344539411998,26.3912144010693,2.7880575095693e-07,6.72034979084632e-07,"Significant","Downregulated"
"ENSG00000152969.17","ENSG00000152969","152789","JAKMIP1",1.01135987323155,0.895562690329502,26.3763705688189,2.80956653955646e-07,6.76961022590524e-07,"Significant","Upregulated"
"ENSG00000143473.12","ENSG00000143473","3756","KCNH1",1.24807997589922,-0.813321374182371,26.3584000104156,2.83582895800012e-07,6.831183858229e-07,"Significant","Upregulated"
"ENSG00000167772.11","ENSG00000167772","51129","ANGPTL4",1.36529181601028,5.53585358886824,26.3537516064886,2.84266216398644e-07,6.84543414196409e-07,"Significant","Upregulated"
"ENSG00000173157.16","ENSG00000173157","80070","ADAMTS20",4.77841927238878,-1.88299609629419,26.3377567170121,2.86630118109855e-07,6.89841183124177e-07,"Significant","Upregulated"
"ENSG00000172602.9","ENSG00000172602","27289","RND1",-1.04646847129379,5.22770200870747,26.300037735164,2.92282964949345e-07,7.03110954840513e-07,"Significant","Downregulated"
"ENSG00000149435.12","ENSG00000149435","92086","GGTLC1",-1.21987260718124,4.12649612145152,26.2867105720632,2.94306877917722e-07,7.07912199727976e-07,"Significant","Downregulated"
"ENSG00000139865.16","ENSG00000139865","319089","TTC6",1.15948938732901,1.79931584620805,26.269642693007,2.96919399457088e-07,7.13924189781165e-07,"Significant","Upregulated"
"ENSG00000165092.12","ENSG00000165092","216","ALDH1A1",-1.02626733035024,6.91198396288841,26.2642397137154,2.97751249321155e-07,7.15719849020358e-07,"Significant","Downregulated"
"ENSG00000175928.5","ENSG00000175928","57633","LRRN1",1.4034898411795,3.42621449373191,26.2635421125457,2.97858823065861e-07,7.1584213055301e-07,"Significant","Upregulated"
"ENSG00000237296.9","ENSG00000237296","641298","SMG1P1",1.12477253706196,2.77933478413253,26.2617961322521,2.98128233149875e-07,7.1642141037415e-07,"Significant","Upregulated"
"ENSG00000228278.3","ENSG00000228278","5005","ORM2",1.81483536422866,3.36569138709818,26.2480758292545,3.00253836847992e-07,7.21323418323021e-07,"Significant","Upregulated"
"ENSG00000133048.12","ENSG00000133048","1116","CHI3L1",1.41015767030284,7.4116713450137,26.2462526259941,3.0053743583924e-07,7.21936040101318e-07,"Significant","Upregulated"
"ENSG00000182329.12","ENSG00000182329","100652824","KIAA2012",-1.38487151414294,0.112914704911365,26.1911381896638,3.09238399955837e-07,7.42060479042476e-07,"Significant","Downregulated"
"ENSG00000257588.1","ENSG00000257588","101927318","AQP5-AS1",2.08925166849584,1.12969701668512,26.1891023160922,3.09564596827276e-07,7.42772641384767e-07,"Significant","Upregulated"
"ENSG00000276422.1","ENSG00000276422","124906839","LOC124906839",-2.21469689101237,-1.14121607303479,26.1866655929272,3.09955473124773e-07,7.43639846154255e-07,"Significant","Downregulated"
"ENSG00000257660.5","ENSG00000257660","100506125","ADCY6-DT",1.25848076681387,-2.10475628750889,26.183679328019,3.10435176492437e-07,7.4471997826675e-07,"Significant","Upregulated"
"ENSG00000124107.5","ENSG00000124107","6590","SLPI",-1.16164679421751,8.6342479174588,26.1822717161665,3.10661548434232e-07,7.45192232226479e-07,"Significant","Downregulated"
"ENSG00000215533.8","ENSG00000215533","193629","LINC00189",-1.09974621303044,-1.93868428036328,26.1643210760985,3.13562919458689e-07,7.51866111435178e-07,"Significant","Downregulated"
"ENSG00000214188.9","ENSG00000214188","338069","ST7-OT4",1.36160159742933,-0.370079755000445,26.0819324471104,3.27231803358436e-07,7.83748416144675e-07,"Significant","Upregulated"
"ENSG00000267034.1","ENSG00000267034",NA,NA,1.2664983792131,-0.203083078199286,26.0282224246257,3.36462726769537e-07,8.05169878514267e-07,"Significant","Upregulated"
"ENSG00000104899.7","ENSG00000104899","268","AMH",1.69095209150736,0.0327496464087823,26.0068119812159,3.40214814354908e-07,8.13377885394098e-07,"Significant","Upregulated"
"ENSG00000221867.8","ENSG00000221867","4102","MAGEA3",7.82661571066172,3.70643424523307,25.9879198326857,3.43560400454697e-07,8.2129866986183e-07,"Significant","Upregulated"
"ENSG00000174123.10","ENSG00000174123","81793","TLR10",1.15975644714756,1.845882249664,25.95833837193,3.48865316343059e-07,8.33427984894116e-07,"Significant","Upregulated"
"ENSG00000259985.1","ENSG00000259985",NA,NA,1.1524014327627,-0.871442352620009,25.9555475226251,3.49370025489309e-07,8.34554756251614e-07,"Significant","Upregulated"
"ENSG00000267978.5","ENSG00000267978","4108","MAGEA9",8.8287933081575,0.59124507528453,25.9533379567943,3.49770131936265e-07,8.3543146923269e-07,"Significant","Upregulated"
"ENSG00000254349.5","ENSG00000254349","441355","MIR2052HG",3.73759622187095,-2.53935589468955,25.9098391618797,3.57741063477996e-07,8.53743299787895e-07,"Significant","Upregulated"
"ENSG00000203930.10","ENSG00000203930","286411","LINC00632",1.51773718544865,-1.79407631688826,25.8270259669513,3.73422987730637e-07,8.89423656227849e-07,"Significant","Upregulated"
"ENSG00000146555.18","ENSG00000146555","221935","SDK1",1.06278203907805,5.1385109097376,25.7867762100377,3.81291922768441e-07,9.07374152495794e-07,"Significant","Upregulated"
"ENSG00000188487.11","ENSG00000188487","387755","INSC",-1.37191273379518,-0.910345099532108,25.7604675023401,3.86524966551079e-07,9.19047827521254e-07,"Significant","Downregulated"
"ENSG00000282798.1","ENSG00000282798",NA,NA,1.46160156642885,-1.00672945787393,25.7309367277477,3.92484724523679e-07,9.32515932012644e-07,"Significant","Upregulated"
"ENSG00000279333.1","ENSG00000279333",NA,NA,1.34282883937185,-1.60815818257304,25.727781928591,3.93126832337578e-07,9.33953649763974e-07,"Significant","Upregulated"
"ENSG00000271447.5","ENSG00000271447","79148","MMP28",-1.1623961530047,4.73335787162015,25.698719244533,3.99091826324743e-07,9.4776801381428e-07,"Significant","Downregulated"
"ENSG00000223519.7","ENSG00000223519",NA,NA,1.17493269732541,-1.07520108170459,25.6976172046134,3.9931979227638e-07,9.4822020456939e-07,"Significant","Upregulated"
"ENSG00000171657.5","ENSG00000171657","27197","GPR82",1.13601624592966,0.521354124234884,25.6951840348385,3.99823575688513e-07,9.49327201670047e-07,"Significant","Upregulated"
"ENSG00000234928.1","ENSG00000234928","101929374","LINC01659",2.07244394128545,-1.39095952009175,25.6931687679958,4.0024131541725e-07,9.50229710669501e-07,"Significant","Upregulated"
"ENSG00000247993.2","ENSG00000247993",NA,NA,2.18000754834284,-0.386659503306539,25.6920522521041,4.00472943588903e-07,9.50690236242593e-07,"Significant","Upregulated"
"ENSG00000261787.1","ENSG00000261787","100129654","TCF24",2.47715179471428,-1.59679642449115,25.6689070151252,4.05304949497672e-07,9.61708924900548e-07,"Significant","Upregulated"
"ENSG00000174827.13","ENSG00000174827","5174","PDZK1",1.07401412342511,-0.474976448504436,25.6560070391239,4.08023384328172e-07,9.67613640546823e-07,"Significant","Upregulated"
"ENSG00000125878.6","ENSG00000125878","6939","TCF15",-1.00370442292834,-1.87859811791514,25.63264045905,4.12994090820267e-07,9.7884988257964e-07,"Significant","Downregulated"
"ENSG00000261175.5","ENSG00000261175","102724344","LINC02188",2.81351007558659,0.000670633294204125,25.5801686234621,4.24378628800456e-07,1.00517223251245e-06,"Significant","Upregulated"
"ENSG00000145087.12","ENSG00000145087","9515","STXBP5L",3.62212859571351,-0.595140378979733,25.5494689356069,4.31184714600244e-07,1.02052707714113e-06,"Significant","Upregulated"
"ENSG00000149527.17","ENSG00000149527","9651","PLCH2",1.19322149320463,2.48209659096651,25.5305624305909,4.35430602776479e-07,1.02999693549778e-06,"Significant","Upregulated"
"ENSG00000123977.9","ENSG00000123977","164781","DAW1",-1.17934087940936,1.52291435007673,25.4799785364972,4.46997603953604e-07,1.05666534053221e-06,"Significant","Downregulated"
"ENSG00000279948.1","ENSG00000279948",NA,NA,1.17472875693418,-0.793625773047122,25.4469932605382,4.547057668238e-07,1.07418281311135e-06,"Significant","Upregulated"
"ENSG00000266918.1","ENSG00000266918",NA,NA,1.42806147461191,-1.0501908706947,25.4395323317466,4.56467671932515e-07,1.07804248888075e-06,"Significant","Upregulated"
"ENSG00000186281.12","ENSG00000186281","150763","GPAT2",1.16460949681973,3.29631832150086,25.4053726717113,4.64622319253153e-07,1.09648088034609e-06,"Significant","Upregulated"
"ENSG00000259129.5","ENSG00000259129","100506433","LINC00648",3.89859226181088,0.0331021977340173,25.3857068956706,4.69383042435957e-07,1.10699163445409e-06,"Significant","Upregulated"
"ENSG00000120322.3","ENSG00000120322","56128","PCDHB8",1.23242451687488,1.525880078335,25.370895152384,4.73000954425552e-07,1.115107478832e-06,"Significant","Upregulated"
"ENSG00000170627.10","ENSG00000170627","121355","GTSF1",1.80499694749836,1.27065049521495,25.356490587884,4.76546222220269e-07,1.12273169402254e-06,"Significant","Upregulated"
"ENSG00000250742.2","ENSG00000250742","400043","LINC02381",1.1169464088385,2.39332868655111,25.3275455174556,4.83750971714555e-07,1.13885578413248e-06,"Significant","Upregulated"
"ENSG00000160307.9","ENSG00000160307","6285","S100B",1.2167381548681,3.14703031709897,25.3255097977266,4.84261776129895e-07,1.13984577099876e-06,"Significant","Upregulated"
"ENSG00000259500.1","ENSG00000259500",NA,NA,1.07835771564126,-1.16548399319121,25.3113117979688,4.87839418682398e-07,1.14794571130586e-06,"Significant","Upregulated"
"ENSG00000133101.9","ENSG00000133101","8900","CCNA1",-1.26458640239346,0.376417263357021,25.2897580314229,4.93321296039126e-07,1.16052076806968e-06,"Significant","Downregulated"
"ENSG00000125337.16","ENSG00000125337","3834","KIF25",1.17691495178334,-0.391738999903693,25.2756698900143,4.96937736463866e-07,1.16881051774347e-06,"Significant","Upregulated"
"ENSG00000279813.1","ENSG00000279813",NA,NA,-1.62026553980613,-0.290291463961261,25.2720598729317,4.97868701841226e-07,1.17078204831788e-06,"Significant","Downregulated"
"ENSG00000082482.13","ENSG00000082482","3776","KCNK2",2.18669174104332,-0.274553326208174,25.2310767324577,5.08560997809764e-07,1.19470195698723e-06,"Significant","Upregulated"
"ENSG00000253690.1","ENSG00000253690",NA,NA,1.23711558262628,-1.38592975201095,25.1973538505102,5.1753157346856e-07,1.21498416536566e-06,"Significant","Upregulated"
"ENSG00000236283.4","ENSG00000236283",NA,NA,1.38474838204665,0.0633608827658229,25.1731637456719,5.24063901970809e-07,1.22986239063677e-06,"Significant","Upregulated"
"ENSG00000259485.1","ENSG00000259485","107984764","LINC02253",5.32490650384651,-1.33320122794441,25.1708503810061,5.24692920421378e-07,1.23110970613506e-06,"Significant","Upregulated"
"ENSG00000145423.4","ENSG00000145423","6423","SFRP2",1.21921066688508,6.79571244897952,25.1557115782103,5.28827982654435e-07,1.24046615886676e-06,"Significant","Upregulated"
"ENSG00000114771.13","ENSG00000114771","13","AADAC",-1.43747304278571,2.35429731558626,25.1444839703155,5.31915815205836e-07,1.24736160658792e-06,"Significant","Downregulated"
"ENSG00000251152.1","ENSG00000251152",NA,NA,1.88495227168371,-1.62264640097572,25.1219263267152,5.38174400859815e-07,1.26133532417242e-06,"Significant","Upregulated"
"ENSG00000102010.14","ENSG00000102010","660","BMX",-1.20486265315726,1.02528880480445,25.0894966171197,5.47301568763109e-07,1.28177509597437e-06,"Significant","Downregulated"
"ENSG00000183734.4","ENSG00000183734","430","ASCL2",1.22054678266217,1.43017299554635,25.0877173158773,5.47806810834833e-07,1.28278444620585e-06,"Significant","Upregulated"
"ENSG00000141750.6","ENSG00000141750","342667","STAC2",1.95488596444993,0.946326312908666,25.0778134770446,5.50627616077128e-07,1.28896687171624e-06,"Significant","Upregulated"
"ENSG00000225606.1","ENSG00000225606","107986768","LOC107986768",1.27514875423836,-0.396647263501836,25.0677582140155,5.53506448812657e-07,1.29546573285788e-06,"Significant","Upregulated"
"ENSG00000260220.6","ENSG00000260220","399693","CCDC187",-1.18532929365928,2.13103420323306,25.0584094838076,5.56196536027282e-07,1.30152051326718e-06,"Significant","Downregulated"
"ENSG00000123407.3","ENSG00000123407","3228","HOXC12",8.497902643631,0.720030467004466,25.0320295858281,5.63858213213277e-07,1.31896016540875e-06,"Significant","Upregulated"
"ENSG00000256229.7","ENSG00000256229","90649","ZNF486",1.23537797591178,4.20776379098358,25.007273773683,5.71144416604824e-07,1.33489080578128e-06,"Significant","Upregulated"
"ENSG00000138944.7","ENSG00000138944","85352","SHISAL1",1.31650666192104,1.95269388070352,24.925863166866,5.95777722482019e-07,1.39027649860892e-06,"Significant","Upregulated"
"ENSG00000074410.13","ENSG00000074410","771","CA12",1.51913025975709,5.51499072979079,24.9111988601717,6.00326777402842e-07,1.4005036314002e-06,"Significant","Upregulated"
"ENSG00000184949.15","ENSG00000184949","646851","FAM227A",1.05698241790561,2.84000913045295,24.909930056688,6.00722009593152e-07,1.40116674551663e-06,"Significant","Upregulated"
"ENSG00000127585.11","ENSG00000127585","146330","FBXL16",1.1776877896888,3.28172263357351,24.8619646950689,6.15856129946712e-07,1.43540583633569e-06,"Significant","Upregulated"
"ENSG00000159212.12","ENSG00000159212","54102","CLIC6",1.172431372362,6.93289459870989,24.849165568383,6.19958756591438e-07,1.4445679812825e-06,"Significant","Upregulated"
"ENSG00000238279.1","ENSG00000238279",NA,NA,1.03731897526382,1.17574172989288,24.8460598099044,6.20958399566953e-07,1.44676373818086e-06,"Significant","Upregulated"
"ENSG00000113494.16","ENSG00000113494","5618","PRLR",1.51667321414943,3.27377229798813,24.8034223750503,6.34846526016447e-07,1.47789414856991e-06,"Significant","Upregulated"
"ENSG00000230148.8","ENSG00000230148","100874362","HOXB-AS1",1.00740382004894,1.4488120170086,24.7989733745512,6.36313507384665e-07,1.48103611245902e-06,"Significant","Upregulated"
"ENSG00000239783.1","ENSG00000239783",NA,NA,1.81436910999279,-2.03579962067511,24.7361667369152,6.57389293402607e-07,1.52910384791547e-06,"Significant","Upregulated"
"ENSG00000214872.8","ENSG00000214872","219537","SMTNL1",1.19668278401421,-0.871093582075984,24.7209518981108,6.62599329380643e-07,1.54040099061383e-06,"Significant","Upregulated"
"ENSG00000168992.4","ENSG00000168992","400984","OR7E102P",1.53611204396483,-1.96278716670401,24.6997015774343,6.69945470283668e-07,1.5565890475009e-06,"Significant","Upregulated"
"ENSG00000234715.1","ENSG00000234715","101927870","SLC26A5-AS1",2.48487828885287,-1.74800926742418,24.6923167259853,6.72517455446048e-07,1.56227741582089e-06,"Significant","Upregulated"
"ENSG00000233725.7","ENSG00000233725","121838","NRAD1",-1.47840423976078,-1.78442722262418,24.6792081487222,6.7710730014921e-07,1.57236109826795e-06,"Significant","Downregulated"
"ENSG00000173267.13","ENSG00000173267","6623","SNCG",1.42242504582696,4.43377535359201,24.6787752842514,6.7725939809221e-07,1.57242506137289e-06,"Significant","Upregulated"
"ENSG00000104267.9","ENSG00000104267","760","CA2",-1.11148344453849,5.06427496461232,24.6078152338365,7.02661857017553e-07,1.62990438473461e-06,"Significant","Downregulated"
"ENSG00000278912.1","ENSG00000278912",NA,NA,3.46960034222168,-2.18246420669342,24.599179268729,7.05817888620439e-07,1.63647344993365e-06,"Significant","Upregulated"
"ENSG00000165973.18","ENSG00000165973","4745","NELL1",3.0934446789844,2.85781952677518,24.5946504010648,7.07478650188284e-07,1.64002280927323e-06,"Significant","Upregulated"
"ENSG00000279047.3","ENSG00000279047","101926905","PCDHB1-AS1",1.02995141239857,1.10055590836536,24.5769352451526,7.14012624159007e-07,1.65471360691976e-06,"Significant","Upregulated"
"ENSG00000111215.11","ENSG00000111215","5554","PRH1",1.02307712073672,2.9400950863922,24.5662207758844,7.17993827855447e-07,1.66378727602076e-06,"Significant","Upregulated"
"ENSG00000165966.14","ENSG00000165966","29951","PDZRN4",-1.24422740386111,-0.541114560694438,24.5336411731201,7.30236780033197e-07,1.69059130330437e-06,"Significant","Downregulated"
"ENSG00000118160.13","ENSG00000118160","6543","SLC8A2",1.9180880960054,-0.442207499429914,24.5073450114771,7.40271004316206e-07,1.71273733968477e-06,"Significant","Upregulated"
"ENSG00000279160.1","ENSG00000279160",NA,NA,1.48024812138882,3.14056951592087,24.4841319716302,7.4924358628704e-07,1.73286171202358e-06,"Significant","Upregulated"
"ENSG00000265702.1","ENSG00000265702","105371855","MARCHF10-AS1",-1.07840815179704,-0.211249816207135,24.4478928303442,7.634696822795e-07,1.7647941049048e-06,"Significant","Downregulated"
"ENSG00000179455.7","ENSG00000179455","7681","MKRN3",2.58299960995099,-0.561097967505908,24.4305619217242,7.70368558348041e-07,1.77960070720308e-06,"Significant","Upregulated"
"ENSG00000130595.17","ENSG00000130595","7140","TNNT3",-1.35719943549593,-0.764707561071851,24.4038082830644,7.81141250960845e-07,1.80345323176884e-06,"Significant","Downregulated"
"ENSG00000270562.1","ENSG00000270562",NA,NA,1.21223908212708,-0.924425273469794,24.40367812739,7.81194027322102e-07,1.80345323176884e-06,"Significant","Upregulated"
"ENSG00000204832.9","ENSG00000204832","100128098","ST8SIA6-AS1",3.51395296477515,-0.0680403519223897,24.3867004129762,7.8810900159618e-07,1.81841946278917e-06,"Significant","Upregulated"
"ENSG00000004948.13","ENSG00000004948","799","CALCR",1.65668978297552,-0.160091805150023,24.3854731024529,7.886112539918e-07,1.8194120570211e-06,"Significant","Upregulated"
"ENSG00000231703.2","ENSG00000231703",NA,NA,2.26136248745915,-2.05079729675519,24.3544601024221,8.01409784227306e-07,1.84792654264431e-06,"Significant","Upregulated"
"ENSG00000260695.1","ENSG00000260695",NA,NA,-1.06506670157347,-0.948435443884188,24.3519447112604,8.02456929357581e-07,1.85000319661702e-06,"Significant","Downregulated"
